"Order Update","Bestellingsupdate"
"Order Update for Guest","Bestellingsupdate voor gast"
"Order #","Bestelnr."
"Display Order ID in Header","Bestelnummer in kopregel tonen"
"Paid","Betaald"
"Paid Amount","Betaald bedrag"
"Payment Method","Betaalwijze"
"Payment Method:","Betaalwijze:"
"Pending Payment","Betaling in behandeling"
"Payment Failed","Betaling mislukt"
"Payment Information","Betalingsgegevens"
"Processing","Bezig met verwerken"
"Source object is not specified.","Bronobject is niet gespecificeerd"
"Tax","BTW"
"Tax Amount","BTW-bedrag"
"TAX/VAT Number","BTW-nummer"
"Tax Percent","BTW-percentage"
"Tax :","BTW:"
"Gift","Cadeau"
"Add a gift message for <strong>each gift item</strong>","Cadeau-bericht voor <strong>elk cadeau-artikel</strong> toevoegen"
"Add a gift message for the <strong>entire order</strong>","Cadeau-bericht voor de <strong>hele bestelling</strong> toevoegen"
"Gift Message for this Order","Cadeaubericht voor deze bestelling"
"Gift Message for Entire Order","Cadeaubericht voor hele bestelling"
"Gift Certificate","Cadeaucertificaat"
"Capture","Capture"
"Capture invoice","Capture factuur"
"Capture Offline","Capture offline"
"Capture Online","Capture online"
"Capture Amount","Capture-bedrag"
"Credit Memo # ","Credit Memo # "
"Creditmemo","Creditnota"
"Credit Memo","Creditnota"
"Credit Memo #","Creditnota #"
"Credit Memo Update","Creditnota ge&uuml;pdate"
"Credit Memo Update for Guest","Creditnota ge&uuml;pdate voor ""gast"""
"Submit Credit Memo","Creditnota inboeken"
"Credit Memos","Creditnota's"
"Order Credit Memos","Creditnota's bij bestelling"
"Date","Datum"
"Item qty declare error","Declaratiefout aantal artikelen"
"Item options declare error","Declaratiefout artikeloptie"
"Items options declare error.","Declaratiefout artikelopties"
"Order Details","Details van bestelling"
"This order no longer exists.","Deze bestelling bestaat niet meer"
"Discount ","Discount "
"This message will be shown in shopping cart when subtotal after discount less than minimum amount","Dit bericht wordt getoond in de winkelwagen als het subtotaal na korting lager is dan het minimum-bedrag"
"Document","Document"
"Email","E-mail"
"Email Order Confirmation","E-mail bestelbevestiging"
"Credit Memo email not sent","E-mail creditnota niet verzonden"
"Credit Memo email sent","E-mail creditnota verzonden"
"Email Copy of Credit Memo","E-mail kopie van creditnota"
"Email Copy of Invoice","E-mail kopie van factuur"
"Email Copy of Shipment","E-mail kopie van verzending"
"Invoice Comment Email Template","E-mail template van factuuurnotitie"
"Shipment email not sent","E-mail verzending niet verstuurd"
"Shipment email sent","E-mail verzending verstuurd"
"Invoice Comment Email Template for Guest","E-mail-template factuurnotitie voor gast"
"Credit Memo Comment Email Template for Guest","E-mail-template notitie bij creditnota voor gast"
"Sales Emails","E-mails voor verkoop"
"Please enter positive number in this field.","Een positief getal invullen a.u.b."
"Comments History","Eerdere notities"
"Custom Options","Eigen opties"
"Grand Total","Eindtotaal"
"Order Grand Total","Eindtotaal van bestelling"
"Validate each address separately in multi-address checkout","Elk adres apart valideren bij Afrekenen met meer adressen"
"There are no printable documents related to selected orders","Er zijn geen printbare documenten gerelateerd aan de geselecteerde bestellingen"
"Excl. Tax","Excl. BTW"
"Order Invoices","Facturen"
"Invoices","Facturen"
"Print Invoices","Facturen printen"
"Invoice","Factuur"
"Cancel invoice","Factuur annuleren"
"Order invoice","Factuur bestelling"
"Submit Invoice","Factuur inboeken"
"Invoice email sent","Factuur is aan klant gemaild"
"Invoice email not sent","Factuur is niet gemaild"
"Invoice can not be canceled","Factuur kan niet worden geannuleerd"
"Invoice can not be void","Factuur mag niet leeg zijn"
"Invoice #","Factuur nr."
"Invoice #%s","Factuur nr. %s"
"Print Invoice","Factuur printen"
"Invoice Update","Factuur updaten"
"Invoice Update for Guest","Factuur updaten voor gast"
"Invoice and Packing Slip Design","Factuur- en pakbon-ontwerp"
"Billing Address","Factuuradres"
"Invoice Date","Factuurdatum"
"Retrieve invoice information","Factuurgegevens opvragen"
"Retrieve invoice info","Factuurgegevens opvragen"
"Retrieve list of invoices by filters","Factuurlijst opvragen met filters"
"Order saving error: %s","Fout tijdens opslaan van bestelling: %s"
"Error to show in shopping cart","Foutmelding in winkelwagen"
"G.T. (Base)","G.T. (Basis)"
"G.T. (Purchased)","G.T. (Gekocht)"
"Guest","Gast"
"Canceled","Geannuleerd"
"Date of Birth","Geboortedatum"
"Partial","Gedeeltelijk"
"No items","Geen artikelen"
"No Items","Geen artikelen"
"No Items To Refund","Geen artikelen voor terugbetaling"
"No ordered items","Geen bestelde artikelen"
"No Payment Methods","Geen betaalwijzen"
"No detail for number ""%s""","Geen details voor nummer “%s”"
"No shipping information available","Geen verzendgegevens beschikbaar"
"Invoiced","Gefactureerd"
"Qty Invoiced","Gefactureerd aantal"
"Items Invoiced","Gefactureerde artikelen"
"Shipping and Tracking Information","Gegevens verzend en tracking"
"Shipping &amp; Handling Information","Gegevens verzending &amp; afhandeling"
"Purchased On","Gekocht op"
"Purchased From","Gekocht van"
"Purchased from (store)","Gekocht van (winkel)"
"Mixed","Gemengd"
"Placed from IP","Geplaatst vanaf IP"
"Add Selected Product(s) to Order","Geselecteerd(e) product(en) aan bestelling toevoegen"
"Add Selected Product(s) to Option","Geselecteerde producten aan optie toevoegen"
"Closed","Gesloten"
"The item %s (SKU %s) doesn't exist in the catalog anymore","Het artikel %s (nr. %s) zit niet meer in ons assortiment"
"Customer's Current Activities","Huidige activiteiten van klant"
"ID","ID"
"Pending PayPal","In Behandeling Bij PayPal"
"Add to Cart","In winkelwagen"
"Incl. Tax","Incl. BTW"
"Information","Informatie"
"Enabled","Ingeschakeld"
"Enable","Inschakelen"
"Invoice # ","Invoice # "
"Notified","is gemaild"
"Can not register existing creditmemo","Kan bestaande creditnota niet registreren"
"Can not register existing invoice","Kan bestaande factuur niet registreren"
"Can not register existing shipment","Kan bestaande verzending niet registreren"
"Can not add order history.","Kan bestelhistorie niet toevoegen."
"Can not create block ""%s""","Kan blok “%s” niet aanmaken"
"Can not do invoice for order.","Kan geen factuur maken voor bestelling."
"Can't get order instance","Kan geen instance van bestelling ophalen"
"Cannot create an empty shipment.","Kan geen lege verzending aanmaken."
"Can not do shipment for order.","Kan geen verzending aanmaken voor de bestelling."
"Please select products to add","Kies producten om toe te voegen a.u.b."
"Customer","Klant"
"Customer Group","Klantengroep"
"Customer Name","Klantnaam"
"Click to change shipping method","Klik om de verzendwijze te veranderen"
"Send Order Email Copy To","Kopie bestelling mailen aan"
"Send Credit Memo Comment Email Copy To","Kopie notitie bij creditnota mailen aan"
"Send Order Comment Email Copy To","Kopie van bestellingsnotitie mailen aan"
"Send Credit Memo Email Copy To","Kopie van creditnota mailen aan"
"Send Invoice Email Copy To","Kopie van factuur mailen aan"
"Send Invoice Comment Email Copy To","Kopie van factuurnotitie mailen aan"
"Send Shipment Comment Email Copy To","Kopie van verzendnotitie mailen aan"
"Send Shipment Email Copy To","Kopie verzending mailen aan"
"Discount","Korting"
"Discount%s","Korting %s"
"Discount (%s)","Korting (%s)"
"Discount :","Korting :"
"Discount Amount","Kortinggrootte"
"Coupons","Kortingsbonnen"
"Apply Coupon Code","Kortingscode toevoegen"
"Remove Coupon Code","Kortingscode verwijderen"
"Last ordered items","Laatst bestelde artikelen"
"Country","Land"
"Void","Leeg"
"Void invoice","Lege factuur"
"Link to the new order","Link naar de nieuwe bestelling"
"Link to the previous order","Link naar de vorige bestelling"
"Logo for HTML print view","Logo voor HTML afdruk-preview"
"Logo for PDF print-outs (200x50)","Logo voor PDF afdrukken (200x50)"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo voor uitsluitend HTML-documenten. Leeglaten om het standaardlogo te gebruiken.<br />(jpeg, gif, png)"
"Create New Order for New Customer in %s","Maak nieuwe bestelling aanmaken voor nieuwe klant in %s"
"Send Order Email Copy Method","Manier om kopie van bestelling te mailen"
"Subscribe to Order Status","Meld u aan om uw bestelling te volgen"
"Notify Customer","Melden aan klant"
"My Orders - Details","Mijn bestellingen – Details"
"My Orders","Mijn orders"
"Minimum amount","Minimum aantal"
"Minimum order amount","Minimum bestelbedrag"
"Name","Naam"
"Not Notified","niet ingelicht"
"Not Capture","Niet vastleggen"
"New","Nieuw"
"Add New Address","Nieuw adres toevoegen"
"Add new tracking number","Nieuw tracking-nummer toevoegen"
"New Order","Nieuwe bestelling"
"Create New Order","Nieuwe bestelling aanmaken"
"Create New Order for %s","Nieuwe bestelling aanmaken voor %s"
"Create New Order for %s in %s","Nieuwe bestelling aanmaken voor %s in %s"
"New Order for Guest","Nieuwe bestelling voor gast"
"Create New Order for New Customer","Nieuwe bestelling voor nieuwe klant aanmaken"
"New Credit Memo","Nieuwe creditnota"
"New Credit Memo for Guest","Nieuwe creditnota voor gast"
"New Invoice","Nieuwe factuur"
"Create new invoice for order","Nieuwe factuur voor bestelling aanmaken"
"New Invoice for Guest","Nieuwe factuur voor gast"
"Create New Customer","Nieuwe klant aanmaken"
"Add new comment to shipment","Nieuwe notitie toevoegen aan verzending"
"New Status","Nieuwe status"
"New Shipment","Nieuwe verzending"
"Create new shipment for order","Nieuwe verzending aanmaken voor bestelling"
"New Shipment for Guest","Nieuwe verzending voor gast"
"Newsletter Subscription","Nieuwsbriefabonnement"
"Comment","Notitie"
"Submit Comment","Notitie opslaan"
"Add comment to order","Notitie toevoegen aan bestelling"
"Order Comment","Notities bestelling"
"Credit Memo Comments","Notities creditnota"
"Invoice Comments","Notities factuur"
"Shipment Comments","Notities verzending"
"Number","Nummer"
"Order Total","Odertotaal"
"Description message","Omschrijving"
"Unknown State","Onbekende provincie"
"Unknown Status","Onbekende status"
"Invalid renderer model","Ongeldig 'renderer model'"
"Invalid qty to refund item ""%s""","Ongeldig aantal voor terugstorten van artikel “%s”"
"Invalid qty to ship for item ""%s""","Ongeldig aantal voor verzenden van artikel “%s”"
"Invalid item option format","Ongeldig formaat artikel-optie"
"Invalid request for adding product to quote","Ongeldig verzoek om product aan offerte toe te voegen"
"Invalid qty to invoice item ""%s""","Ongeldige aantal voor factureren van artikel “%s”"
"Invalid carrier specified.","Ongeldige vervoerder opgegeven"
"Original Price","Oorspronkelijke prijs"
"Add Order Comments","Opmerking bij bestelling toevoegen"
"Comments","Opmerkingen"
"Append Comments","Opmerkingen bijvoegen"
"Reorder","Opnieuw bestellen"
"Allow Reorder","Opnieuw bestellen toestaan"
"Save in address book","Opslaan in adresboek"
"Order # ","Order # "
"Order Date: ","Order Date: "
"About This Order:","Over deze order:"
"About Your Order","Over uw order"
"Packingslip # ","Packingslip # "
"PDF page object is not specified.","Pagina-object PDF niet gespecificeerd"
"Print Packingslips","Pakbonnen printen"
"PDF Print-outs","PDF afdrukken"
"PDF Credit Memos","PDF creditnota's"
"PDF Invoices","PDF facturen"
"PDF Packingslips","PDF pakbonnen"
"PDF object is not specified.","PDF-object is niet gespecificeerd"
"ZIP/Post Code","Postcode"
"Price","Prijs"
"Print Order # %s","Printen bestelling # %s"
"Invoice capture problem","Probleem bij 'capture' factuur"
"Invoice cancel problem","Probleem bij annuleren factuur"
"Processing data problem","Probleem bij verwerken van gegevens"
"Invoice void problem","Probleem met lege factuur"
"Multi-address error to show in shopping cart","Probleem om meer adressen te tonen in winkelwagen"
"Product","Product"
"Products","Producten"
"Products in Compare List","Producten in vergelijk-lijst"
"Add Products","Producten toevoegen"
"Product Name","Productnaam"
"State/Province","Provincie"
"Recently Viewed Products","Recent bekeken"
"Recently Viewed","Recent bekeken"
"Recently Compared Products","Recent vergeleken producten"
"Recent Orders","Recente orders"
"Bill to Last name","Rekening op achternaam"
"Bill to First name","Rekening op voornaam"
"Row Subtotal","Rij-subtotaal"
"Row Total","Rij-totaal"
"New Order RSS","RSS Nieuwe bestelling RSS"
"Total Due","Saldo"
"separate by "",""","scheiden met &quot;,&quot;"
"Sales Emails Section","Sectie E-mails voor verkoop"
"Sales Section","Sectie Verkoop"
"Please select a customer","Selecteer een klant a.u.b."
"Please select a store","Selecteer een winkel a.u.b."
"Select from existing customer addresses:","Selecteer uit bestaande klantenadressen"
"Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout.","Sommige artikelen overschrijden hun maximale hoeveelheden. Selecteer een lagere hoeveelheid bij afrekenen a.u.b."
"Some of the products below don't have all the required options. Please remove them and add again with all the required options.","Sommige producten hieronder hebben niet alle verplichte opties. Verwijders ze a.u.b. en voeg ze opnieuw toe met alle verplichte opties."
"Sorry, no quotes are available for this order at this time.","Sorry, er zijn momenteel geen offertes beschikbaar voor deze bestelling"
"Checkout totals sort order","Sorteervolgorde kassa-totalen"
"Custom Price","Speciale prijs"
"Custom Value","Speciale waarde"
"Tier Pricing","Staffelprijzen"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","Standaard-logo, zal worden gebruikt in PDF en HTML documenten. <br />(jpeg, tiff, png)"
"Status","Status"
"Order Status","Status van bestelling"
"Change Status","Status wijzigen"
"Change status, add comments","Status wijzigen, opmerking toevoegen"
"Bill to Name","Stuur rekening op naam"
"Subtotal","Subtotaal"
"Subtotal after discount","Subtotaal na korting"
"Order Subtotal","Subtotaal van bestelling"
"Order Subtotal:","Subtotaal van bestelling:"
"Subtotal:","Subtotaal:"
"Grand Total to be charged","Te betalen eindtotaal"
"Grand Total:","Te betalen:"
"Items to Invoice","Te factureren artikelen"
"Items to Ship","Te verzenden artikelen"
"Comment Text","Tekst notitie"
"Telephone","Telefoon"
"New Order Confirmation Template","Template bevestiging nieuwe bestelling"
"New Order Confirmation Template for Guest","Template bevestiging nieuwe bestelling voor gast"
"Credit Memo Email Template","Template creditnota"
"Credit Memo Email Template for Guest","Template creditnota aan ""gast"""
"Invoice Email Template","Template e-mail factuur"
"Invoice Email Template for Guest","Template e-mail factuur voor gast"
"Order Comment Email Template","Template e-mail met bestellingsnotitie"
"Order Comment Email Template for Guest","Template e-mail met bestellingsnotitie voor gast"
"Credit Memo Comment Email Template","Template e-mail notitie bij creditnota"
"Shipment Email Template","Template e-mail verzending"
"Shipment Email Template for Guest","Template e-mail verzending voor gast"
"Shipment Comment Email Template","Template e-mail verzendnotitie"
"Shipment Comment Email Template for Guest","Template e-mail verzendnotitie voor gast"
"Back to My Orders","Terug naar mijn bestellingen"
"Return to Stock","Terug naar voorraad"
"Items to Refund","Terug te betalen artikelen"
"Refunded","Terugbetaald"
"Items Refunded","Terugbetaalde artikelen"
"Refund","Terugbetaling"
"Refund #","Terugbetaling nr."
"Refund #%s","Terugbetaling nr. %s"
"Refund Offline","Terugbetaling offline"
"Print Refund","Terugbetaling printen"
"Shipping Refund","Terugbetaling van verzending"
"Refund Shipping","Terugbetaling verzendkosten"
"Refunds","Terugbetalingen"
"Returned","Teruggestuurd"
"Subscribe to Newsletter","Tik uw e-mail adres in en abonneer u op onze nieuwsbrief"
"Title","Titel"
"Apply","Toepassen"
"Add","Toevoegen"
"To:","Tot:"
"Total %d product(s)","Totaal %d product(en)"
"Total(ex)","Totaal (excl.)"
"Total(inc)","Totaal (incl.)"
"Total Paid","Totaal betaald"
"Total Tax","Totaal BTW"
"Total Refund","Totaal terugbetalen"
"Refund Totals","Totaal terugbetalingen"
"Total Refunded","Totaal teruggestort"
"Total Shipping Charges","Totaal verzendkosten"
"Total Qty","Totale aantal"
"Track all shipment(s)","Track (alle) verzending(en)"
"Track all shipments","Track alle verzendingen"
"Track Order","Track bestelling"
"Track your order","Track uw bestelling"
"Tracking","Tracking"
"Send Tracking Information","Tracking-gegevens sturen"
"Tracking Number","Tracking-nummer"
"Add Tracking Number","Tracking-nummer toevoegen"
"Remove tracking number","Tracking-nummer verwijderen"
"Tracking Number(s)","Tracking-nummer(s)"
"You have placed no orders.","U hebt geen bestellingen geplaatst"
"Order Currency:","Valuta van bestelling"
"From","Van"
"From Name","Van naam"
"From:","Van:"
"Hold action is not available","Vasthoud-actie is niet beschikbaar"
"Hold","Vasthouden"
"SOLD TO:","VERKOCHT AAN:"
"Sales","Verkopen"
"Wishlist","Verlanglijst"
"Refresh","Vernieuwen"
"Move to Wishlist","Verplaats naar verlanglijst"
"Move to Shopping Cart","Verplaatsen naar winkelwagen"
"Carrier","Vervoerder"
"Delete","Verwijder"
"Remove","Verwijderen"
"Ship to Last name","Verzend naar achternaam"
"Ship to First name","Verzend op voornaam"
"Shipping Amount","Verzendaantal"
"Ship","Verzenden"
"Ship to","Verzenden aan"
"SHIP TO:","VERZENDEN AAN:"
"Ship to Name","Verzenden op naam"
"Shipping Information","Verzendgegevens"
"Retrieve shipment information","Verzendgegevens opvragen"
"Retrieve shipment info","Verzendgegevens opvragen"
"Shipment","Verzending"
"Shipping","Verzending"
"Shipping & Handling:","Verzending & afhandeling"
"Shipping &amp; Handling","Verzending &amp; afhandeling"
"Create Shipment","Verzending aanmaken"
"Shipping & Handling","Verzending en afhandeling"
"Submit Shipment","Verzending inboeken"
"Shipment #","Verzending nr."
"Shipment #%s","Verzending nr. %s"
"Print Shipment","Verzending printen"
"Shipment Update","Verzending update"
"Shipment Update for Guest","Verzending update voor gast"
"Shipments","Verzendingen"
"Order Shipments","Verzendingen bij bestelling"
"Retrieve list of shipments by filters","Verzendlijst opvragen met filters"
"Shipping Method","Verzendwijze"
"Shipping Method:","Verzendwijze"
"Get shipping methods and rates","Verzendwijzen en tarieven ophalen"
"Shipped","Verzonden"
"Qty Shipped","Verzonden aantal"
"Items Shipped","Verzonden artiklen"
"Order shipments","Verzonden bestellingen"
"Shipped By","Verzonden door"
"Date Shipped","Verzonden op"
"Track this shipment","Volg deze verzending"
"Complete","Voltooid"
"Unhold","Vrijgeven"
"Pending","Wachtende"
"Website","Website"
"Are you sure?","Weet u het zeker?"
"Are you sure? This order will be cancelled and a new one will be created instead","Weet u het zeker? Deze bestelling zal worden geannuleerd, en in plaats hiervan zal een nieuwe worden aangemaakt"
"Are you sure you want to cancel this order?","Weet u zeker dat u deze order wilt annuleren?"
"Edit","Wijzigen"
"Update Changes","Wijzigingen updaten"
"Store Credit","Winkelkrediet"
"Shopping Cart","Winkelwagen"
"Backordered","Wordt nageleverd"
"On Hold","Wordt vastgehouden"
"Same As Billing Address","Zelfde als factuuradres"
